,Date,Title,Url,NewsPaper
70,2022.10.27.,유동규 “경기도 이너서클 대화방 여러 개”…클라우드 비번 제출,https://www.khan.co.kr/national/court-law/article/202210272153015,경향신문
71,2022.10.27.,"정부 “복합위기 신성장 수출동력으로 극복…2차전지, 인공지능, 바이오, 관광 역량 강화 총력 지원”",https://www.khan.co.kr/economy/economy-general/article/202210271637001,경향신문
72,2022.10.27.,유동규 “경기도 이너서클 모인 단체대화방 여럿···검찰에 휴대폰 클라우드 비번까지 제출”,https://www.khan.co.kr/national/court-law/article/202210271451001,경향신문
73,2022.10.27.,윤 대통령 ‘80여분 생중계’ 비상경제민생회의 개최,https://www.khan.co.kr/politics/president/article/202210270719001,경향신문
74,2022.10.26.,경기침체에 3분기 오피스-중대형·집합상가 투자수익률 일제히 하락,https://www.khan.co.kr/economy/real_estate/article/202210261400001,경향신문
75,2022.10.24.,대장동 세력과 이재명 대표 연결고리···김용 ‘입’에 달린 대선자금 수사[뉴스분석],https://www.khan.co.kr/national/court-law/article/202210241729001,경향신문
76,2022.10.24.,"검찰, 민주연구원 압수수색 재시도···민주당사 진입",https://www.khan.co.kr/national/court-law/article/202210240852001,경향신문
77,2022.10.22.,"법원, 김용 구속영장 발부···‘이재명 대선자금’ 수사 급물살",https://www.khan.co.kr/national/court-law/article/202210220049001,경향신문
78,2022.10.21.,이재명 대선자금 수사 ‘전환점’,https://www.khan.co.kr/national/court-law/article/202210212116025,경향신문
79,2022.10.21.,"‘이재명 최측근’ 김용 영장심사···검찰, 이재명 대선자금 수사 공식화",https://www.khan.co.kr/national/court-law/article/202210211735001,경향신문
80,2022.10.21.,"검찰, ‘이재명 최측근’ 김용 부원장 구속영장 청구",https://www.khan.co.kr/national/court-law/article/202210210630001,경향신문
81,2022.10.20.,"이재명 최측근 김용 체포한 검찰, ‘경기지사 선거’까지 수사하나",https://www.khan.co.kr/national/court-law/article/202210202128015,경향신문
82,2022.10.20.,"검찰, 이재명 대표 경기지사 선거자금도 수사하나",https://www.khan.co.kr/national/court-law/article/202210201912001,경향신문
83,2022.10.19.,‘힙’하고 ‘핫’한 광주 여행자의 집[현장에서],https://www.khan.co.kr/local/Gwangju/article/202210192126005,경향신문
84,2022.10.19.,"이재명 대선자금 겨눈 검찰…민주당, 국감 중단",https://www.khan.co.kr/national/court-law/article/202210192105015,경향신문
85,2022.10.19.,"이재명 측근 김용 체포, 문재인 측근 노영민 소환…턱밑까지 온 검찰의 칼",https://www.khan.co.kr/national/court-law/article/202210191723001,경향신문
86,2022.10.19.,"“셀카 찍고, 여행 정보도 얻고” 관광안내소의 변신…광주 핫플레이스로 뜬 ‘여행자의 집’[현장에서]",https://www.khan.co.kr/local/Gwangju/article/202210191636001,경향신문
87,2022.10.19.,"“관광도로 이용 활성화 위해 관광 인프라 확충 시급”경기연구원, ‘도로에서 관광 누리다’ 보고서 발간",https://www.khan.co.kr/local/Gyeonggi/article/202210191258001,경향신문
88,2022.10.19.,"이천시, 민선 8기 공약이행계획 확정… 108개 사업, 3조1000억 투입",https://www.khan.co.kr/local/Gyeonggi/article/202210191104011,경향신문
89,2022.10.19.,“서울대 신입생 10.4% 강남·서초 출신”[오늘의국감],https://www.khan.co.kr/politics/politics-general/article/202210190600001,경향신문
90,2022.10.18.,“굳센 열정으로”…장애인체육대회 19일부터 6일간 열전,https://www.khan.co.kr/sports/sports-general/article/202210182222005,경향신문
91,2022.10.18.,"장애인체육대회, 19일부터 엿새간 울산서 개최",https://www.khan.co.kr/sports/sports-general/article/202210181026001,경향신문
92,2022.10.18.,법사위·행안위서 ‘이재명 리스크 VS 김건희 리스크’ 격돌[오늘의 국감],https://www.khan.co.kr/politics/assembly/article/202210180600001,경향신문
93,2022.10.17.,"“국악 공연부터 공방 체험까지” 경기도, 안양·고양 카페거리 시범 투어",https://www.khan.co.kr/local/Gyeonggi/article/202210172131025,경향신문
94,2022.10.17.,BTS ‘전원 순차 입대’ 결정,https://www.khan.co.kr/culture/culture-general/article/202210172108005,경향신문
95,2022.10.17.,"윤 대통령, IOC 위원장과 만찬 “스포츠에도 자유와 연대 정신”",https://www.khan.co.kr/politics/president/article/202210172036001,경향신문
96,2022.10.17.,"BTS, 맏형 진부터 군대 간다···순차적 입대",https://www.khan.co.kr/culture/culture-general/article/202210171607011,경향신문
97,2022.10.17.,2036년 서울올림픽?…시민 절반 가까이 “대규모 적자 우려”,https://www.khan.co.kr/local/Seoul/article/202210171115011,경향신문
98,2022.10.17.,"“카페거리에서 공연과 공방체험을”… 경기도, 안양·고양 카페거리 시범 투어",https://www.khan.co.kr/local/Gyeonggi/article/202210171035001,경향신문
99,2022.10.14.,스포츠토토 경기 단체 임직원 ‘토토 구입 제한’ 유명무실···임오경 의원 지적,https://www.khan.co.kr/sports/sports-general/article/202210141345001,경향신문
100,2022.10.14.,경기도 국감···이재명과 김건희 의혹이 쟁점[오늘의 국감],https://www.khan.co.kr/politics/politics-general/article/202210140600011,경향신문
101,2022.10.13.,BTS 공연 앞두고…부산 관광·유통가 ‘아미 사로잡기’ 분주,https://www.khan.co.kr/local/Busan/article/202210132141015,경향신문
102,2022.10.13.,“아미를 잡아라” BTS 부산공연 앞둔 유통·호텔·관광업계 ‘총력전’,https://www.khan.co.kr/culture/popular_music/article/202210131524001,경향신문
103,2022.10.13.,"작은 도시의 브랜딩, 고창 중앙로[인터랙티브·영상]",https://www.khan.co.kr/national/national-general/article/202210131459001,경향신문
104,2022.10.11.,"포성의 불꽃이 진 자리, 화려한 가을꽃 피었네[현장에서]",https://www.khan.co.kr/local/Gangwon/article/202210112138005,경향신문
105,2022.10.11.,‘포사격 훈련장이 꽃밭으로’···평화의 꽃 핀 ‘철원 고석정 꽃밭’에 구름인파[현장에서],https://www.khan.co.kr/national/national-general/article/202210111459001,경향신문
106,2022.10.10.,"부산시, BTS 공연 기념 영어·일본어 신문 특별판 발행",https://www.khan.co.kr/local/Busan/article/202210102136025,경향신문
107,2022.10.10.,BTS 부산 공연 기념 영어·일본어신문 특별판 5만부 발행,https://www.khan.co.kr/culture/popular_music/article/202210100917001,경향신문
